House_Size,House_Price
2692,500464
2935,250855
2411,659335
1355,267825
2380,485500
820,595716
1748,381685
875,617506
1247,208807
2189,225878
2784,521436
3039,270780
1440,564816
2840,398238
1865,448182
3042,291555
2581,599568
815,274020
3135,666303
2335,597173
3406,624395
2720,662793
2446,595635
1883,467680
1955,462804
1327,265523
1025,582809
2289,456703
2421,484850
2622,491562
2686,590903
1891,496622
2221,564404
1043,204555
2703,228548
2593,548106
3200,263599
2703,397502
2630,651250
1349,200368
2029,312365
3290,478681
2188,198159
2519,567057
928,572794
1927,184846
2337,658598
2270,575427
3308,559400
2392,486684
1411,312893
3216,654681
3205,456823
853,423076
1112,492258
1954,479251
3270,488496
3219,499853
1279,341462
1166,186830
1211,468342
1261,525613
859,393649
1231,348696
1026,573802
3344,638178
2056,177440
2235,688505
2796,225613
2079,552940
1533,687947
1959,395083
1365,689753
1255,308320
2320,405522
2226,674240
2078,510431
2125,212731
3126,605006
2270,440117
2313,515045
875,666240
2697,639297
3192,152864
1617,573101
2076,657589
1493,524220
1101,180748
3301,198951
1081,164086
1697,592882
1892,588675
2619,391529
2894,622218
1045,158030
2269,364638
3191,340775
1774,206680
2186,235564
3026,295608
1485,591605
1293,245234
1471,339013
3222,516410
2325,469794
1793,151411
2232,435429
3458,401201
840,569447
1193,697666
1213,410100
2761,430949
3453,628658
1651,208157
2763,393242
3059,454408
2027,527253
3058,695419
1020,404325
2032,481583
3120,454433
3261,301504
990,179524
2301,344125
1591,378203
2092,295555
2355,262762
2165,167991
3345,600856
1880,371198
3237,160088
1964,376521
3039,318806
1175,409894
2706,497217
848,487433
1149,495719
2450,692111
1751,233255
3385,653558
3024,543379
3176,151954
2156,633606
2920,214190
1468,250307
2533,555530
1097,368142
2801,614573
1077,632174
1098,227330
936,278955
2886,276464
3009,663670
2396,367208
1096,509017
2163,622698
1966,202467
871,334698
3073,366676
2025,442304
3165,651974
1628,175593
923,218009
2927,182136
2454,359644
1356,247228
1642,294328
1962,369176
2223,273310
2760,247076
1960,262354
969,411756
3228,525143
2070,565966
3030,423909
3351,315867
1503,379529
3478,228167
1748,633467
3245,432697
2667,379115
3406,159990
2563,156067
1927,548681
1187,341947
2141,603774
3457,262391
2592,464049
3160,610483
2570,549322
2542,608835
3168,589350
3249,647959
3220,632729
3044,668964
1208,422604
1787,489016
938,468171
2788,634086
1569,344414
892,614492
1137,426967
958,203733
2673,365510
3310,215618
1991,581156
2944,310650
2812,404788
2959,228632
886,387189
1081,162998
1707,523531
2890,179724
2832,175183
3108,678964
3125,380712
1418,341055
3057,509682
1579,370945
1104,174663
2949,282955
2503,681573
1594,572618
2193,199141
1871,508441
2892,279978
2907,326365
952,330652
2124,285538
1405,324828
3494,242482
3472,550318
3083,203995
3157,251712
1440,509480
1982,378583
1757,517070
1231,335778
2665,629971
1400,278925
1955,251660
1899,218974
1117,635637
1234,236975
2969,608569
2068,162694
2296,549141
1818,675771
2952,482393
1811,419589
1976,465626
2678,589847
2403,402115
3379,286858
2147,421448
3053,464261
2770,546555
2132,540428
2539,426962
803,680462
1600,559569
1379,553920
1643,381968
2469,626553
1990,580640
1430,533413
2730,244207
2762,608514
1011,159299
2258,388668
2161,209388
1244,198546
2596,652928
2439,283752
1191,437104
3322,477238
3285,627907
3378,495859
2965,642679
1585,604772
3439,266855
1483,197637
1691,473014
1198,332205
1021,463914
3372,381374
1026,368824
1347,215031
2439,169973
2868,256314
3302,362073
2476,466936
2728,369695
2898,451459
2607,401307
2005,525011
1472,566408
2585,256147
2989,430374
1475,619735
1233,600997
1898,579550
2391,598759
811,552192
2451,505440
3048,223920
820,515119
3322,552199
2760,670108
2373,238535
3424,238717
828,562175
1276,534813
1772,543375
1242,589859
1830,578930
1212,397248
1874,686325
1916,294174
1038,383609
1541,185153
2973,198465
1045,640084
1519,384778
2329,235483
2209,431536
1711,477526
985,304233
2117,650400
1911,508962
1775,359920
3354,503407
2176,691852
1732,437458
3226,355422
2806,525654
1371,449589
2191,306594
2876,208960
1558,619650
1164,284681
1916,528155
2881,662159
3423,371604
2881,406782
1065,413791
2938,531383
2256,551431
2793,244809
1472,293179
1555,411617
2778,268655
995,540441
1077,432081
1790,629577
1208,698673
926,207314
2543,357379
3438,458971
2880,617426
1821,591783
2061,643488
1346,629612
1236,225145
1960,570328
1005,264445
1172,268736
3253,619987
3020,249046
2335,544053
1949,341868
1386,319586
2068,505096
1231,501315
2456,258610
1088,634343
2595,646616
2620,303875
3258,610369
1115,589683
3157,405019
1895,462190
1363,533170
1743,467832
2181,492287
2745,328148
2888,426139
912,657920
3367,626331
2361,387777
1018,159502
2284,322371
2056,566524
1169,464629
1909,416653
2901,648461
2117,242774
3013,257709
1405,381471
2366,203486
1169,390384
1220,470681
1577,264741
1009,206291
2142,520883
1404,667964
2591,365073
1154,594483
2424,444709
877,391852
2776,453074
1430,568251
3438,337496
1847,566449
2646,480605
2365,543553
3489,597508
2705,469629
1171,203136
2038,536009
1223,304020
2318,361744
2270,163539
2684,602663
1946,411825
2711,487248
2098,609745
3432,589234
1769,457347
2244,289768
1095,366283
1927,600513
3165,584190
3479,308495
3378,370559
2225,637117
3158,369844
1750,194831
3251,231912
3245,505609
2101,651453
3467,517603
2250,697148
1715,676794
1024,471544
1628,664874
878,548987
3018,287735
2072,554932
2901,284564
1127,261954
2102,305784
2683,533148
2857,576767
1715,372650
1416,550502
861,462530
3209,341879
1655,346013
3159,599799
1355,502293
1366,349057
2712,208963
1771,319176
914,685416
1672,577596
2815,211863
3019,399279
3078,320485
2123,666985
3495,534613
2013,181398
1193,202195
3422,203390
801,544939
3115,687573
2883,416915
2428,477599
2687,664590
1070,613979
1800,183944
862,336656
1974,165902
3396,395215
3323,556259
3302,237326
1456,277753
3148,562108
2658,416550
1547,643086
3282,251018
2104,415375
3092,573760
2013,502664
1215,454183
953,211443
3431,478423
2956,400389
2129,396300
1449,413356
2183,178678
1982,293895
2134,308115
3427,514365
868,505832
1492,199022
3409,526936
2091,445027
3288,188228
1466,520391
2018,614023
1966,572393
1758,202519
1293,242382
1809,284247
2479,382537
1536,472520
2784,684535
1590,516922
1727,212287
2700,520505
1415,666993
1809,194986
2782,434753
2854,552563
2796,395258
3031,450521
1154,572480
1404,657555
2048,195854
3484,174933
1163,595048
1289,687680
1520,616141
3102,698833
2210,182612
858,647610
3234,699483
1997,239367
1276,389846
1082,446832
3296,465593
1955,322083
1820,266926
3114,602058
823,572134
1261,298593
2451,564308
2562,197163
1844,219532
3244,225460
2407,273151
816,694359
2659,458422
3457,674459
1936,525293
3030,360214
1396,303548
2887,533833
2610,408827
2683,567228
1140,209908
3142,631644
2590,439164
1838,303995
1919,306476
801,404127
3370,606297
1175,374486
2897,332892
2715,293020
1743,575732
1951,425273
1626,177548
806,517729
2687,160335
2429,161217
1043,468838
1271,582961
2027,287061
2687,559767
1722,414112
2902,507497
2279,451800
1045,397428
2887,392027
1569,153924
2072,499683
1068,497892
1613,358496
2957,265650
2058,375334
1967,411171
3208,646317
2315,691066
1273,665757
3497,606623
2526,180560
1818,398851
2802,226586
2695,244231
1394,688411
3488,403395
3307,665031
1413,690680
2108,511520
2029,472058
2375,689369
1518,686967
1386,660445
1299,567834
2462,385388
1803,369271
2609,371226
1414,583022
2560,554270
1036,543636
1019,342997
1030,671623
870,384197
2669,185990
2849,318412
1354,382573
2367,330680
800,453808
1365,288874
1054,238482
1946,692260
1753,662703
1473,549877
2639,514726
986,671404
1063,312194
2541,640475
3043,185480
3051,470201
1458,428907
2230,363574
874,506667
3328,532256
1129,621290
1581,577656
2815,275861
2491,239853
3014,570860
2816,261063
2779,522107
802,629024
2995,601348
3464,598277
2093,449902
1346,484722
1769,346336
2353,352598
2535,166588
2735,510541
907,696294
1344,349556
2223,352740
837,593335
2614,644354
873,320538
2929,372822
2929,533386
1424,558565
2561,204933
3051,639291
2565,620123
1543,371404
865,291534
1623,301453
2104,185724
2649,592533
2222,402001
2562,356248
1883,498827
1005,693336
1573,408536
2954,624406
2619,529497
2772,191980
845,374734
2340,243140
1097,666607
1957,238284
2548,565430
1993,353766
1212,255238
1924,527554
2293,336693
3348,354082
3274,509734
3257,351609
2399,576652
2006,628913
3114,508436
1122,615816
1825,601936
2023,506862
1176,306563
1301,630141
993,204722
1032,264690
3249,248431
2481,443614
3311,240597
1340,248323
2990,683105
1230,584912
3040,433579
3381,171706
2495,440103
1439,204603
2922,324822
3447,686016
2829,311731
1469,385323
865,413965
1399,262370
2647,272474
2690,627775
2698,528618
2649,416545
1365,526719
3170,457482
3285,223711
2420,643602
2251,691805
3464,301085
2871,695219
2038,350360
2973,332381
938,170990
1229,490945
1835,369760
1582,237342
3199,318973
3187,504991
2063,660266
1543,538124
1374,383125
2783,331220
3478,509901
1096,265364
1825,534776
1196,264084
1732,586155
2825,381470
1066,669812
1167,636799
2306,454498
2810,523247
1287,286853
1022,476272
1410,166642
2382,543474
3064,579090
1748,224158
2683,626381
3416,694321
1021,374460
2705,563162
1407,359176
3061,189836
2834,394742
2571,392349
1743,342154
1256,551773
3299,156201
2189,516318
1783,349706
1782,282684
2142,566886
2829,516383
3351,652866
822,355676
2543,418849
1951,508769
2182,556057
2636,610472
1389,411468
1668,638206
3163,546004
2923,462043
2278,366527
3322,218515
3268,157858
1843,220385
2571,336866
2451,171674
2004,497307
1011,322966
2807,688069
1146,326394
1613,324028
3274,242728
2115,207056
1119,184535
2924,263064
2573,454054
864,297047
2551,466393
2891,238258
3499,166907
1780,345156
3499,339106
1606,318133
1385,389687
2841,678473
1113,248542
2819,524197
1367,591671
3090,605578
3479,251403
2969,531768
1461,356052
882,287327
2446,544129
1718,293438
3130,367922
898,176358
1204,692049
3305,555061
1859,529156
2369,601324
1827,631713
2302,225506
1011,333841
877,378219
2864,180515
2041,201260
1573,534853
3078,242491
3044,226921
2268,196794
2329,155676
2786,323006
1589,348080
3119,328459
1261,306706
1969,626822
3088,332041
3265,493200
2835,563595
1967,376091
1992,224462
1695,465713
3197,187240
844,464021
3232,288776
3196,275304
1067,424619
2394,263537
2341,352529
2925,222202
2719,208365
2454,504636
3012,605056
1655,200489
1946,429334
1296,250426
2341,373413
1019,534621
2512,215671
892,602569
3478,516495
1777,693518
2545,447394
3110,340191
2048,410122
1955,401336
1592,524430
1971,433767
2364,460362
1485,401053
2008,354470
969,312787
1581,210097
2005,411698
2893,586547
2650,592350
3443,203127
2812,287588
2607,621980
1033,681111
2517,163062
3261,427864
1636,419894
1576,234237
1059,234646
2058,519704
2063,491004
3470,472511
3403,609390
2158,573842
3190,365508
1235,308303
2967,425743
2331,503305
3494,557806
2789,601876
3304,522855
1695,389488
2984,624399
916,345894
1570,158144
2138,697651
2739,333424
1619,388198
808,661289
2741,352729
1420,481265
1111,164296
1711,388642
3196,688244
1405,473529
2772,159206
2477,328265
3241,346837
1061,301766
2827,494039
2111,500888
2324,534753
1451,542476
3341,264975
2922,474523
2830,481004
1054,379026
2351,343276
1848,367471
2945,361478
2097,245128
2832,610365
2816,171787
2422,155975
959,598670
1205,614197
895,325864
3088,486299
3172,150449
1219,192918
1834,151031
1562,222634
2225,346113
1671,649982
1069,489296
1843,607785
1149,535415
2098,615261
1756,682997
1970,414401
2661,353981
3296,552678
2859,672363
959,414195
2569,285594
2149,385153
2204,580582
2961,267813
1639,678684
3459,597594
1654,306707
2421,646478
1378,225244
3311,536573
3095,442975
1510,681814
3374,409404
1158,244754
1349,541313
1668,566644
927,263832
2220,495273
2558,312272
1938,227753
2871,469610
2398,370669
3460,694970
1798,267156
3094,698552
2742,368079
1488,363591
2422,323642
3288,387513
2996,394483
2967,647278
1103,673172
3042,463987
2602,623494
1245,295860
2117,582696
1175,518949
3243,415873
1874,474861
2241,178965
840,421614
2280,303020
1734,596072
1424,500506
1103,255565
3124,625048
1438,196784
2379,187177
1892,171991
2750,595282
2365,244383
2647,300816
2060,584200
1329,198271
1678,170265
990,589303
2220,637431
1476,247575
2759,486200
2528,635307
2323,374004
3019,510661
2141,573252
3275,527689
2374,179814
3050,495031
1088,470787
1977,449191
2490,387342
2361,530851
1054,293063
3116,285789
3321,291908
3014,498910
3386,191305
1557,504820
1818,490595
2604,540478
2701,278652
2799,223066
3061,337831
2597,328209
1743,600015
1973,435307
1506,202542
3147,561716
2720,525788
3052,355265
1736,588059
1395,181728
2279,290063
1276,426385
3120,452778
807,151437
2570,453983
3303,520643
1805,510645
1844,162652
3333,340798
3384,252286
3425,187163
2423,371027
1693,227159
1832,601516
3289,554816
1155,484708
887,267054
1992,656822
2962,447177
1535,696461
2251,237594
2210,372942
2863,557001
2384,424480
3348,164716
3254,623608
2929,349881
2504,400153
2740,416633
2655,396086
3245,170573
2361,485845
3434,383378
2124,614609
3391,165260
2738,432511
876,663829
1874,402043
1912,474991
2385,621643
2205,442401
1339,672804
1601,359407
1646,309661
2630,535059
2857,459473
2491,270756
931,360091
3482,526684
1095,359423
2173,289020
3047,535872
3097,385261
3192,549428
1360,576745
2465,303588
1760,218189
2724,603903
2121,165597
1102,534690
1889,659153
1821,277732
2796,414089
2118,174887
3476,552403
1783,279331
2060,609973
837,594018
3150,569916
2641,594593
1950,643905
2713,577893
1290,252195
1082,649455
2164,657975
2163,259056
3136,518688
