House_Size,House_Price,Num_Bedrooms,Num_Bathrooms
3211,1236347,10,1
1905,1070655,9,3
2152,1810445,2,3
1130,1917935,2,5
1007,1156194,2,3
3652,2367352,9,5
1015,853872,6,3
1769,254696,7,1
386,1757373,7,3
3667,2129582,5,5
500,862806,1,1
3064,1196983,3,1
520,2694122,5,2
178,270375,4,5
3968,604266,7,4
1800,1629892,9,4
2986,226508,9,3
192,2797935,6,1
1461,1771523,1,1
1687,1899503,3,4
3493,922247,8,1
452,2299683,4,1
3413,2544238,1,2
2374,1162751,2,5
1453,204336,9,5
759,475517,9,4
2487,2336454,10,3
453,923703,6,4
3344,2144098,3,2
742,313665,7,1
2463,2291991,9,1
1480,2167348,7,3
1922,1500871,8,3
2863,341530,7,2
3089,1036150,7,1
3668,2535550,2,4
1338,2683504,9,2
1782,2135007,9,3
453,2261240,3,4
1192,1365466,1,1
3472,2561406,8,1
2021,849450,8,2
847,1974509,4,4
1853,807753,9,3
259,1883980,4,5
2874,2708632,7,2
2703,2121001,10,1
749,1627746,5,5
3384,2453410,10,3
2615,1788913,5,2
273,2648449,3,3
3078,999985,10,5
2880,1310320,7,2
2664,2072723,3,5
1456,1374476,9,3
1382,1447953,3,4
3459,1438843,9,4
2133,2734080,8,4
804,189756,1,1
3257,1297587,6,5
3584,421433,2,2
1358,415307,10,2
2968,1028236,1,3
1745,155925,8,2
1009,1174786,3,2
2364,527821,8,3
963,1188557,3,1
4022,2205300,9,1
2529,187775,2,4
2199,2053688,3,4
547,1846107,5,4
3627,2110593,5,2
208,2653801,1,2
542,2032617,3,3
605,1094350,8,4
3488,718433,6,4
179,458546,10,3
1913,1604320,4,1
214,1103917,8,2
3668,252748,6,3
995,2785160,8,4
2863,1728393,1,2
1526,800251,7,3
1191,135137,1,4
1097,1359290,7,5
3563,1701250,5,1
1859,894992,9,4
2945,2574148,1,3
3393,975636,6,2
1055,2262688,3,2
1320,2691576,8,3
3006,1906025,6,1
604,2625164,10,2
2395,942317,1,4
3163,2512651,6,4
204,2003171,9,3
3453,2535838,3,2
3773,497610,10,3
3177,900566,4,3
3687,1212013,1,2
920,2626126,2,5
1177,2242012,9,4
987,1060790,3,1
1531,433226,2,3
3851,522078,10,1
1064,1432907,10,5
1414,854592,3,1
2507,139841,3,2
887,2418753,2,1
2283,211226,5,4
218,932544,10,5
4128,429149,10,3
2917,2091086,5,1
859,1115907,8,2
1434,1095525,3,3
1536,2523786,5,5
1699,1538660,9,5
2773,2662446,3,4
188,304152,1,3
864,1892759,10,3
3488,552492,1,1
422,1313731,5,5
3960,1556579,2,2
1415,2292468,10,3
3167,224099,5,3
3806,809033,10,1
1037,156182,1,3
428,379735,7,2
2490,1992842,1,5
2516,2069880,7,5
601,1888146,7,1
2760,885274,3,5
3217,1928569,4,1
1673,1218599,7,5
2239,2308103,1,3
2046,2356977,2,1
3702,2170398,8,1
3679,1886452,3,5
3132,320724,4,2
4181,1164118,8,5
3934,774242,2,2
2271,830617,7,5
2620,442925,6,2
3806,1459964,7,4
1157,2623161,2,3
2667,2328599,1,1
755,1902704,8,2
3378,1389112,8,5
1750,690089,6,5
1780,1840308,5,2
2448,224353,3,2
2252,1378934,10,3
227,790193,7,5
780,1324472,2,4
426,2210103,5,1
535,776672,5,1
1514,1450316,6,5
3232,1084033,10,4
3701,2521766,4,3
1994,1168685,5,5
942,2471537,1,2
649,1462527,8,1
390,1535130,5,5
1613,575040,3,2
477,742735,1,3
2047,325935,10,3
1088,1360608,5,5
1352,1857417,10,3
3080,433872,4,4
717,162185,7,3
2351,1413008,6,5
3219,2430351,7,1
1957,1617221,2,2
236,971989,8,1
568,1773104,8,5
3894,1930205,7,5
571,1224279,5,4
4130,690739,5,2
811,1412806,10,4
4093,1429515,1,4
723,2271590,7,1
3738,2155990,2,2
946,1599805,10,3
2047,1597270,1,2
2543,2011272,2,3
1923,131951,7,2
3195,542990,9,3
1640,2284534,3,1
1649,1731109,3,2
3371,1886809,2,4
2227,1803045,6,2
1959,2442130,2,5
1411,2782712,1,2
2074,2023608,3,2
2333,1162127,9,4
2223,1600473,5,2
3878,498616,6,4
1373,2587252,7,5
2263,179305,4,5
3938,1123460,4,1
1852,869860,1,2
471,1326502,5,3
2577,113919,3,5
3013,532623,5,5
4139,801661,1,2
2227,2612502,9,2
440,1082879,4,1
2090,2553333,7,1
1382,2381207,5,2
2506,1251530,4,5
1140,2551785,10,5
2546,1203975,4,3
3769,2741768,4,1
2158,2571214,5,5
2546,2009750,1,1
4141,1485402,3,2
4113,2322401,7,4
2547,778061,6,4
3710,2006479,9,3
3507,680733,1,1
1529,2768283,1,1
2397,1721003,5,5
1229,2595569,2,5
223,1383294,2,5
3416,1093593,8,2
732,1142080,1,2
960,1682197,8,1
215,322440,7,4
2187,1293720,10,5
3641,1312400,1,4
2960,1146830,4,2
939,452538,7,3
2729,1966371,4,3
1398,1549349,2,4
3082,2162364,2,1
2749,1043858,4,3
861,1391672,10,5
2745,2253650,9,3
847,1471090,6,4
3832,2047193,10,4
3303,889619,2,4
2999,1915349,10,3
3719,1336418,2,4
3215,1706507,6,5
177,207250,2,5
3868,1973219,3,3
2697,2015481,1,1
1059,2195514,10,3
3476,2704862,2,4
1227,2402058,6,3
670,1251360,3,5
1910,1276151,8,3
2228,1223657,2,2
4163,1925642,2,5
2800,135192,4,1
4160,781602,6,1
3187,2334033,2,5
3977,317090,3,1
3053,1586747,7,3
1709,816955,1,2
2493,496428,8,3
1211,793559,1,5
736,1215579,3,5
1035,620281,9,3
2942,1365104,9,4
1617,1901059,2,3
1656,856585,2,5
783,2587203,4,5
1038,430972,5,3
3334,1192174,5,4
3840,1340075,6,4
477,2261570,10,1
3278,1555650,1,2
1501,173837,7,3
3129,1950952,7,4
2205,1901023,3,2
2137,1358396,10,2
2553,2295641,7,3
3159,760989,5,3
1253,1058740,9,4
1700,717933,7,5
1593,1981298,4,2
471,2645685,1,5
4074,1484048,1,1
1853,1847682,9,2
1972,843093,10,1
1233,442302,6,3
536,2716620,3,3
1481,867025,8,4
331,311660,2,1
379,1546888,4,5
1114,2229830,2,4
3466,662888,9,4
3303,402740,4,3
2102,1759586,9,1
2192,2228910,1,5
1044,332801,4,1
3144,1387507,2,3
3153,1423084,10,5
2258,2131309,2,1
1254,2217016,6,4
2409,1420367,9,4
838,2607203,3,2
1553,2496548,1,2
2370,1856455,7,5
2460,1589196,3,5
729,2616210,2,1
2317,278700,5,3
355,2470352,5,3
3107,2037818,8,2
1120,2047134,9,1
197,182017,10,4
2108,104200,6,5
3120,1645341,9,5
2379,161707,4,4
3429,223771,3,5
926,933147,10,5
3931,1823222,5,4
1479,226688,8,5
2662,248623,6,2
1359,1306079,9,5
1234,2790808,6,1
4130,1331222,10,5
1477,205228,2,5
1261,338361,1,4
1866,1999026,2,5
1742,2299393,2,2
1068,2390783,1,3
3180,1962891,2,2
2351,546752,9,5
1611,657781,7,1
2592,1799195,2,3
1586,497101,9,5
1711,2620647,2,4
532,702531,7,2
3782,176023,1,3
2003,457736,3,3
1653,300941,9,2
674,2674916,2,5
2255,640312,3,5
3518,490426,8,3
532,772657,2,4
2896,2409255,3,5
3512,700508,3,4
3859,1637036,6,4
225,1390680,6,4
1534,1106855,6,1
1370,2247671,10,2
570,2582655,6,3
3637,737674,7,5
3303,276286,5,4
1068,1312127,2,5
255,125014,1,5
3818,145696,8,1
2180,363274,9,2
1888,428686,1,1
1595,1627410,4,2
392,1270540,6,3
3040,1944760,8,1
3288,1445517,4,5
919,2007387,6,5
3632,1134298,8,3
863,502043,8,1
980,2121144,6,1
3420,680266,9,5
2644,378622,2,3
1285,1073809,4,1
1492,972427,6,5
719,1872432,4,4
2665,504143,9,1
2112,2461866,5,2
3354,882738,8,2
3645,392210,8,1
2181,2052006,7,2
3733,1938210,9,2
3681,195812,6,5
4010,2763397,9,5
3880,1045021,2,3
1396,2028680,2,5
2463,2588620,1,2
272,2699362,4,3
3090,1428308,3,1
2090,1458084,2,4
2886,1974741,2,1
3321,1092674,7,2
1570,561058,2,2
3766,1352913,6,1
1102,1326470,2,1
3602,1365340,5,5
3152,334709,2,5
4045,2584903,1,3
2547,612949,1,5
3117,1810703,8,5
975,616700,2,5
862,1247769,6,5
4172,2746602,8,1
3109,1070827,2,4
2612,1806712,5,4
626,2728977,1,4
4119,2792303,8,3
334,997161,5,4
3560,1515277,6,2
1342,529391,7,3
644,1131140,1,3
1070,1171917,10,4
3737,1944210,9,2
3939,887971,5,4
1604,1061565,2,2
2014,2530318,9,1
235,1609844,5,5
2200,896994,7,1
3773,2134497,5,5
2720,204101,8,3
2721,1501575,3,5
2272,1575314,8,3
1771,597947,1,2
2714,2311725,7,3
997,2399311,7,1
1479,445201,10,1
2978,270294,2,5
840,913262,4,5
3693,2321436,1,3
3291,2492761,3,3
3215,1098980,2,3
2694,2791108,3,5
1356,1595934,5,5
1505,2764929,9,4
1321,2500357,3,4
3518,2097159,10,4
3215,226582,8,1
1704,984170,9,1
1494,2665728,10,4
4169,196170,1,4
2053,1291803,9,5
2258,2719656,8,2
1556,680067,2,5
3188,1198012,4,1
1855,2347459,2,2
3338,2799303,9,2
249,2427845,6,5
3627,1736779,6,4
1505,2516253,10,5
3384,1594144,4,5
2815,2762433,5,4
1824,756316,7,5
3711,718943,9,5
1251,2368413,6,3
713,1778766,10,5
3095,479524,5,2
2638,1175064,2,5
3375,390046,4,1
3282,2772545,1,5
2169,1031036,7,1
3433,1410460,1,5
1062,565097,10,5
3806,2210221,1,3
1548,722023,4,5
373,2673959,5,5
3842,1548254,6,5
2991,968510,10,3
3083,858166,7,2
2139,1444507,4,1
3177,2731405,9,2
2201,1800220,4,2
1999,945970,9,4
2792,2205246,10,1
701,1260102,4,5
476,2568452,2,3
788,1299309,9,2
1758,942978,6,4
2341,800630,10,3
1767,2545670,1,1
1725,996970,1,3
2707,1773131,1,5
1554,1186145,4,3
1768,1843929,5,5
1269,1431828,10,5
1858,1068774,3,5
2854,2053186,10,3
1400,2037268,2,1
1978,941312,5,1
1282,1373078,4,2
3794,791373,3,2
2164,1762941,5,3
3592,2461588,7,4
888,677334,10,5
1515,1621586,10,2
1242,2570088,1,5
1770,2049226,2,1
1866,2796613,5,3
1779,2533198,1,1
3866,1646480,2,5
3020,2554482,7,1
1238,2399215,2,3
311,1083619,1,4
664,1791802,8,2
1738,2413229,5,5
1798,1176341,8,1
3131,2313313,2,2
4058,2029090,10,1
1226,1793123,10,1
778,1815924,7,2
349,1096132,4,4
784,1737760,5,2
1365,2587759,8,1
1199,498592,6,5
4172,850628,2,5
3406,931736,7,3
3638,1098003,2,5
3173,692365,10,1
422,823696,3,1
787,2153520,8,4
1497,1110038,7,5
1192,361999,4,4
1192,398894,7,4
2991,1810651,7,1
2237,1957162,6,2
3176,1625760,2,4
2445,2731519,7,3
951,360002,10,1
1367,1567023,2,2
2949,175179,1,4
1738,2425412,5,4
2850,1448738,8,3
1816,418280,10,4
1560,308884,4,2
3189,119961,10,2
2499,916628,8,3
4148,2367231,1,5
1512,524421,9,2
816,1406008,10,1
2217,655782,6,4
3491,1108834,6,3
3723,1080877,4,3
439,1236862,4,2
2533,1081331,5,2
2398,827887,8,2
3707,2203436,4,4
2425,846490,9,2
3879,2108324,1,5
1349,196504,7,5
4169,2280411,7,2
1645,1981164,2,2
955,1704337,1,5
2126,1784394,9,2
2686,2569586,1,4
2107,1375852,8,2
1135,889693,3,4
4194,2061590,1,5
531,154276,8,3
1381,1903952,1,2
3533,2253387,10,4
3879,1968733,8,4
539,996992,8,2
3852,1209551,10,1
3582,999758,9,1
3884,1162749,8,4
2796,410336,5,5
3493,2050298,10,2
288,1244014,9,5
1267,730129,9,2
3072,526074,7,5
2988,2079150,4,4
2280,2771474,4,1
317,924266,3,1
2742,2748953,6,3
3711,2635595,7,5
4009,2717222,10,1
2377,755181,10,2
3794,1605121,10,5
4034,1821760,1,4
4090,851581,10,2
1011,1352995,5,4
3456,2411656,5,5
3745,2691567,2,1
3555,417563,4,1
3473,922055,9,4
1731,175417,8,1
895,1364338,6,5
3624,2102440,10,1
942,1498646,4,4
2703,873598,5,3
1567,2710954,10,5
2844,674924,3,4
3512,790775,6,2
1426,593050,9,5
2732,1974480,1,4
3452,2002445,4,2
2284,1165706,6,2
2011,1390034,2,5
1372,2415026,1,3
1297,2734102,4,1
1851,340379,7,1
3512,1462946,7,1
1492,263254,2,3
1035,651709,8,5
831,2063337,2,4
1531,1264281,9,4
1464,1462005,3,3
2572,2399762,1,1
2021,1837886,4,2
603,535267,1,3
2700,595810,9,1
3670,761651,1,2
1492,2741426,4,4
4107,2591120,2,1
2577,1668707,5,2
650,534095,7,3
4128,2048817,2,3
2257,775531,10,5
2833,245354,5,2
2094,1487760,8,1
3816,659134,3,1
886,2285209,6,1
2187,2793757,8,1
3899,1923994,1,4
1616,1877365,9,2
1371,2046878,6,4
3371,2545659,7,5
2748,639922,6,1
2857,105047,2,2
2207,845393,8,1
3068,1752320,6,3
2604,1380216,3,4
802,2547714,6,1
545,2046963,6,4
3860,1059985,10,4
2012,2709148,7,4
240,266961,10,5
350,1778878,5,2
4141,2481957,10,4
1839,243509,3,2
971,1414634,8,1
3404,1721436,10,1
2053,2618433,6,3
1970,2699821,9,4
1891,2117418,2,2
882,2723278,2,2
169,1560900,5,5
720,2494338,8,2
1326,1958186,2,4
2631,2081781,4,5
3020,294289,9,5
571,1642126,1,4
1794,2008128,1,3
226,2013166,1,3
896,2732822,10,2
3036,1327979,1,4
3610,1284846,1,4
2939,1876876,7,1
2772,1830829,1,2
3060,2235907,8,2
1718,2045304,2,3
3784,1642106,5,2
2382,1609603,6,3
2641,1093443,7,4
1967,2013911,9,4
1953,2629410,9,1
3389,315204,3,5
627,834067,5,2
282,772242,8,4
2911,677342,6,4
3820,860731,5,4
2615,1468600,8,3
1040,940014,4,5
2933,632120,3,4
1095,2134664,10,5
1253,1269208,10,1
1808,780038,8,1
3187,683771,2,2
605,1350290,10,5
2357,832503,1,1
538,2721792,7,2
3437,2378169,1,5
3558,1271858,1,2
172,398693,4,1
3602,1336078,10,4
2172,385118,2,1
3977,1693985,10,3
861,1727626,8,2
261,1397535,10,1
787,578369,4,5
1724,1552890,3,2
3755,572026,7,4
341,1800887,5,5
2990,2459016,3,5
2800,739886,4,4
3867,1787895,9,2
1563,1594770,9,4
3039,641788,8,5
3116,1888613,9,5
243,1532215,9,4
2892,1285147,9,2
1691,1317803,7,5
2887,1783796,4,4
967,2228238,6,4
3170,1241219,1,3
3741,1893069,5,1
4134,796554,8,5
908,1655916,10,3
3430,1981087,6,4
1938,2688126,8,1
2953,1906945,9,4
2786,2159674,6,3
1676,2789809,9,1
2996,1959270,4,5
585,2510973,5,2
3925,2683120,5,3
3117,604907,7,4
3999,1337264,4,4
1778,303629,5,1
1672,2720265,8,4
1665,1828401,7,3
540,2203317,7,5
4043,2364802,8,2
284,966696,6,2
2257,1274259,9,3
725,2540537,7,5
2750,2322701,10,4
3264,684534,6,1
1118,2269045,5,1
4130,2768843,6,5
2638,263688,3,3
2774,1097948,4,5
405,2798587,4,4
2054,505296,1,1
1557,1164765,2,4
784,2330262,1,2
489,2731104,1,2
1906,448812,5,5
2662,1684347,3,5
1382,2702034,10,4
1892,872001,5,1
1285,778640,10,1
1945,1626524,6,5
3404,566200,9,4
1261,1715971,6,4
190,2095225,6,4
653,1573848,8,5
1107,208946,5,1
3383,122253,7,5
3995,453663,4,2
3238,2052228,3,4
1152,459016,7,3
3636,1296723,8,3
1660,2305650,8,5
3126,1577465,8,5
3023,1392346,2,3
298,1370600,2,2
682,525158,10,3
2336,2670623,9,1
1204,1265891,1,5
1998,893942,4,2
505,2512171,3,5
1784,2043857,3,5
3482,1468817,6,5
2572,2536870,9,4
346,576279,2,4
3951,1295345,6,5
3139,2208132,1,2
2429,424256,7,2
3916,325024,3,5
2269,2407414,4,4
2219,2607351,7,5
1522,1485950,8,1
1725,907040,6,3
3393,2425616,10,5
580,315510,5,2
1002,1369817,9,2
3219,2515070,4,2
3152,1509208,3,2
3413,2463445,10,5
3677,1809350,1,5
1913,2180626,7,3
1319,311433,10,1
3864,538203,2,1
2729,581124,7,3
3717,856717,7,3
3376,571561,7,4
3826,2594101,9,3
4055,1904778,3,3
562,2590220,4,1
2920,497895,9,2
3616,1755769,5,2
3407,1140759,2,2
2038,2515123,8,3
1613,585221,5,5
2597,2640230,1,1
2007,1140349,1,1
3883,933554,2,1
3230,692076,10,4
923,2028693,1,4
2897,2293506,8,3
1316,2113874,1,3
3467,1372524,10,4
3741,2641642,6,2
1425,228662,4,1
2229,2235101,7,3
1652,1283171,4,4
1931,308639,4,2
2150,374114,9,2
4002,236567,10,5
1995,2557073,10,4
2234,325695,3,4
4123,1308686,10,4
3736,1316937,3,1
3934,2320503,8,2
3273,1930062,3,3
3288,1202625,8,2
2554,160684,5,5
3468,1581472,10,5
2324,855115,10,4
1337,203615,9,5
878,2708157,1,3
473,1812670,1,1
1370,2356864,6,1
1100,1524954,3,5
3544,1863360,4,4
2699,1793783,1,5
1708,701285,1,3
1460,311032,2,1
397,2057144,2,4
423,522844,1,3
2812,2323205,8,5
2534,329307,1,3
3172,1597859,1,1
2659,1442894,1,2
1753,967786,2,5
4132,1393415,2,5
3595,2316412,1,4
2308,938736,5,1
1709,2005141,10,3
1703,1584278,7,3
2090,1631301,10,4
592,1085976,5,2
1708,1454569,6,3
255,1636571,8,2
1765,2297594,5,3
356,747541,1,4
4158,2253474,8,3
2853,2153286,10,4
321,1004346,4,4
2737,2688894,4,3
2019,203068,9,1
1150,2463345,8,3
891,837998,9,2
985,924331,1,1
1154,1079355,6,2
176,2353632,6,3
3522,1849965,4,1
768,1811770,9,5
2124,2585873,5,5
423,2033732,1,1
2233,2707667,7,2
2800,1109299,6,5
3560,1795421,1,5
2267,2572066,5,1
2422,2603908,7,4
784,1818586,6,1
2381,1994299,9,5
2727,1277348,9,3
2938,979550,6,5
3469,781162,4,2
2495,2479187,9,5
3955,399106,9,3
1020,2340994,3,1
3771,2091359,2,3
768,1163134,10,5
4084,1881084,1,2
300,969989,5,3
2793,2454601,10,1
1942,721933,10,4
898,1048486,1,5
2034,393136,3,2
3732,2147633,3,3
3094,1689655,10,5
2272,2539395,10,4
847,1705234,6,1
2831,2684303,5,4
1198,1464535,2,5
2226,1037206,3,3
4162,1549010,7,1
2559,1689576,6,5
1987,625066,8,1
1940,105513,7,5
2394,1662085,4,1
645,2658745,3,5
3603,1783298,1,1
3682,420268,2,2
3119,1374191,10,3
162,1639314,6,1
169,300138,10,1
1370,2325865,4,3
2877,469062,4,1
1368,2312099,6,4
2170,2388981,2,5
847,2473112,9,5
259,975348,1,2
1194,1408094,9,1
213,544433,10,5
931,1631439,3,5
1811,1505267,8,3
4197,194771,6,3
328,244271,6,1
597,1724141,3,2
1286,2285511,8,1
962,2185598,10,2
3882,274370,7,1
570,2195058,1,3
3764,1116784,7,5
1658,633946,10,2
1989,574876,3,2
3871,2281316,1,2
3021,1080940,7,3
3743,1651971,8,4
538,1030908,4,4
1551,1111270,8,5
563,1504993,8,3
2861,979997,5,2
358,1461712,1,5
2955,403785,7,4
2768,1810941,10,1
3757,2168702,4,1
2382,830840,9,4
1326,2358012,6,4
1082,2737189,8,1
2320,2367492,2,1
765,1869965,1,5
153,1254959,6,5
3504,1795902,6,5
1862,770562,2,1
2652,476918,1,2
3862,2308270,9,1
2502,944087,8,4
3800,1886613,4,3
1895,2385826,2,4
2267,1349713,5,2
3517,1068063,9,2
3782,1150847,1,3
2455,2106863,5,3
1765,327993,6,1
3279,407389,8,2
3499,1665397,10,5
2961,1678505,10,3
1895,1915035,6,2
1007,2694767,8,5
1480,1371481,6,2
1127,1348800,1,4
4095,1405687,6,4
2016,1557726,2,2
4148,176212,1,5
3416,1712974,5,3
4104,1093943,6,4
515,2323693,7,3
2773,1868695,1,4
3135,2608166,2,5
1892,1553779,5,5
814,2100292,7,1
1386,946742,10,1
1990,1865057,8,4
3867,636778,6,2
3105,1957537,1,4
957,2354880,6,1
2401,1894899,2,5
2927,527606,5,5
2144,2483034,3,5
1485,2684958,2,1
1571,2458913,4,4
3195,1654108,7,4
3898,1198949,1,1
3359,420350,6,5
3239,865708,1,1
1765,642631,3,1
383,1331971,7,4
3811,454559,7,3
4053,1190084,8,3
2991,520891,3,1
2260,1049110,7,1
472,1250114,8,5
2120,2637868,7,5
2638,1122578,4,5
2687,321672,6,2
1544,1547624,9,5
3875,1730117,2,5
2754,2157377,4,1
161,658857,3,5
1743,345879,3,2
2538,1904155,8,4
1489,1696719,10,2
4096,897600,5,2
2755,775752,8,3
1075,2435271,9,5
3761,1167144,4,2
702,427110,5,2
1786,1548648,7,2
4067,2032750,8,3
982,2218962,3,2
235,862140,7,3
3854,2291888,4,5
1069,1205662,5,2
1015,617039,7,1
1911,545090,10,5
4149,1617034,10,4
955,1206246,1,5
4089,767202,1,2
1321,1696079,8,4
2868,207614,9,4
1940,1315144,5,5
827,2479987,6,4
1196,1671072,1,4
3982,451127,9,1
3974,1030769,3,5
3381,2203603,2,3
2357,1232252,6,3
4188,2760989,8,3
1092,2593435,2,1
2178,738704,1,5
158,1315066,3,5
936,883729,2,5
725,1101882,5,4
1981,1839971,8,5
781,2131634,1,3
2452,2418761,1,4
2656,2669468,9,2
498,599389,2,4
510,2543717,9,1
1901,475261,7,4
3237,696076,7,1
963,638830,7,1
741,2249459,1,3
922,557197,6,2
4165,291590,10,1
3994,1269888,4,5
3437,1122766,5,3
1053,1941806,7,4
3171,699560,8,3
1854,1621980,2,1
999,1828779,3,3
2816,711116,7,2
1687,362949,10,4
1955,568680,10,1
1449,1580261,3,3
770,2107988,7,2
1731,1677952,3,2
1521,1728467,10,5
3294,624209,9,5
2798,1799166,1,1
4051,1273196,7,1
544,2488579,6,5
3968,1427688,4,2
2873,2024468,2,1
3279,902566,1,5
2173,2483166,7,2
2029,1981655,7,2
3117,2354458,8,1
3745,920364,6,3
2639,565783,10,5
1628,1901012,10,4
3954,2200242,1,1
2731,1281566,8,1
336,366812,1,5
3171,1144687,9,2
3630,2398336,3,3
2493,640347,3,3
2418,809601,2,5
3418,829643,2,5
1400,2646234,8,2
2078,2050469,3,5
1712,606441,9,2
445,137125,9,3
1306,599121,5,1
1922,2487119,10,1
3510,2736476,7,4
875,1969025,1,2
1867,1223433,5,4
2735,450722,8,2
1378,709910,10,4
4164,746193,4,5
150,1907263,3,5
3535,1370877,8,5
3908,2629447,1,3
210,645140,10,4
3252,2062363,4,1
554,1801978,9,5
3393,2227708,8,1
2085,2334445,8,4
700,2430846,10,5
749,1264312,5,5
3923,2092065,1,3
381,2624092,3,2
2751,434826,10,1
608,841460,10,1
2069,1453564,3,2
2782,315172,2,2
290,1476829,6,5
2660,977566,3,3
2115,1628392,6,2
4024,763131,4,1
3025,2700329,1,2
2708,378417,7,1
1000,1922607,10,3
201,1875617,2,1
3341,785910,2,1
2074,1752518,8,2
2988,1739012,4,5
3039,750464,9,2
157,2656334,1,3
3983,1539429,1,1
2410,1243344,4,5
1333,2052650,1,1
1597,2712630,8,3
2291,813719,6,3
2193,2413567,5,4
458,104336,6,5
2925,1059237,7,4
2507,2730765,9,4
846,2485384,7,5
2244,1879064,3,2
2832,948340,7,5
3562,2499290,9,1
4015,2735134,6,3
348,397556,10,1
2611,1857088,8,5
1537,914601,6,4
207,1273619,10,2
2746,2248739,9,4
3621,2619390,6,3
2008,1002119,1,4
3525,2302893,1,1
761,2097966,3,3
3737,246317,6,3
3534,1140406,7,2
2423,307739,5,3
740,1756047,8,2
1773,2404444,9,4
2266,923713,9,5
1360,448597,4,1
1307,1535234,5,4
463,1529875,2,5
1335,1623417,2,5
791,2241730,9,4
3295,126330,1,1
2635,1948461,3,2
4036,1111818,1,2
1155,335381,1,4
2334,595431,4,2
214,234178,1,5
2971,816568,4,2
1087,1973387,6,5
1855,1536548,5,4
2876,1678301,3,4
1398,969516,2,1
1067,2041301,4,1
3328,1262625,9,5
3615,2456903,2,3
2313,2061290,1,4
1615,2115503,6,5
1348,541487,3,5
3980,2356114,2,4
1449,2585110,1,5
3169,486375,7,5
3878,2768961,2,4
2653,911244,6,3
2220,2513466,4,3
803,2323040,8,5
4101,778246,8,4
1155,780914,4,4
2535,1665813,4,4
3219,2674453,3,2
3115,1069270,3,1
994,2118136,7,5
3038,1829013,9,2
2602,482238,1,2
2838,100620,1,2
1592,579039,10,2
1115,2271935,5,4
1645,1774266,10,1
3392,1940926,8,4
1559,636976,7,4
589,1428083,4,4
3585,789685,1,1
1371,599486,6,5
4072,616769,4,1
1430,1053009,8,1
2938,1730894,2,5
3937,1574082,2,3
939,588110,2,1
907,2207464,9,5
2161,2010371,9,4
3955,423022,9,4
1244,1264050,3,2
3509,1037393,7,5
2980,2022033,2,3
3038,1103047,10,4
1686,1818556,6,2
2903,1686919,6,2
595,892052,1,5
1087,839347,8,1
4168,1413185,4,2
1595,1661611,2,1
1665,389899,5,4
1749,961327,1,4
1427,2098340,2,5
920,660282,7,2
2216,1194990,10,2
1357,2089640,8,2
2187,1147360,3,5
1926,1892870,10,3
3293,128495,8,3
2803,1285072,7,3
909,458631,7,2
2133,2085493,2,3
2901,146076,8,4
2690,2064650,5,4
3403,571093,2,3
3956,1613824,5,2
3507,2653424,4,5
2887,2407034,3,2
165,1087184,1,4
2295,1912714,5,2
1165,199725,10,4
3337,510009,10,5
3064,1514405,4,2
1273,698413,10,1
274,1707628,9,4
3503,1600785,2,2
2238,2469410,10,3
2424,182924,8,2
1592,140191,9,4
2847,310706,4,2
2399,2516773,8,2
288,2521628,9,5
3646,411510,6,5
1852,1728263,3,1
2996,1593151,10,1
1774,337013,1,3
459,150011,1,2
2616,2142873,9,2
2386,2726645,5,2
791,538689,6,2
3933,204867,1,5
1696,1888991,1,2
3869,2718674,4,5
4077,2528511,9,5
3743,2310998,4,3
3282,1741154,1,2
2879,1632166,7,1
1724,1993352,8,1
406,1231260,3,4
636,834591,8,5
1199,486274,1,5
3207,1936497,5,1
767,500499,4,4
2465,1855707,5,4
3537,1747346,7,3
1913,2426386,1,2
3831,1662171,1,3
2928,1906481,8,1
3790,2075194,8,5
1860,1866902,3,5
1552,176970,9,3
694,1455284,8,4
1138,1806795,9,1
3328,975987,3,4
3652,644197,2,1
3386,1636499,10,2
820,2725422,1,5
330,1902812,6,1
701,1789415,9,2
314,891619,7,5
1336,1308570,6,5
2237,1531079,2,5
272,2341236,2,5
1146,1542818,1,2
4132,2508590,6,2
2425,2034314,7,4
3608,1679417,5,5
3986,2749670,4,2
2915,353264,9,3
150,750749,5,3
1957,2506579,7,3
4044,2069679,2,2
899,142204,9,5
4011,1312473,1,5
1418,2620008,3,2
3846,2608681,3,4
3385,542638,3,2
2542,519815,8,2
562,336689,2,4
3111,2132721,6,4
2113,477561,3,3
2825,873200,6,5
3902,1876744,9,3
3346,2539148,10,5
1999,408673,3,1
4048,2060972,1,5
2640,725501,6,2
3377,2594207,5,2
3647,2409369,4,5
3799,416685,1,4
3654,2147723,6,4
2755,527194,6,4
3616,1453484,10,2
2005,596022,1,4
1194,252246,9,1
559,1972201,1,4
545,1330991,5,3
923,1225608,8,3
3564,2178690,7,2
3682,1621220,2,5
2513,1716605,7,2
699,1710407,6,5
2077,965392,6,2
2313,2425475,6,4
3228,571853,4,2
1738,2695146,8,3
1441,2444593,6,3
4122,654351,9,4
1438,2557221,10,4
511,869557,8,4
415,390934,4,4
1476,490673,3,1
3122,1621684,8,4
3299,315361,2,2
3168,1116335,6,3
1805,143925,1,2
2485,553943,9,4
1110,1130764,10,2
3470,1489174,6,2
356,2558872,9,3
3281,1793183,3,1
643,1551916,5,3
3294,2748207,7,1
519,1818919,3,1
